0,1,2,3,4,5,6,7,8,9,10
38.20888900756836,0.0,17.96808433532715,0.0,0.0,0.0,20.5189266204834,0.0,23.46162223815918,0.0,0.0
38.14845275878906,0.0,17.188703536987305,0.0,0.0,0.0,20.98613739013672,0.0,23.31444549560547,0.0,0.0
38.18909454345703,0.0,17.97086524963379,0.0,0.0,0.0,20.53850555419922,0.0,23.449134826660156,0.0,0.0
37.86338424682617,0.0,17.75872230529785,0.0,0.0,0.0,20.98495101928711,0.0,23.385663986206055,0.0,0.0
38.12720489501953,0.0,17.19165802001953,0.0,0.0,0.0,21.002790451049805,0.0,23.301042556762695,0.0,0.0
38.10154342651367,0.0,17.19535255432129,0.0,0.0,0.0,21.02255630493164,0.0,23.28492546081543,0.0,0.0
38.126739501953125,0.0,17.157773971557617,0.0,0.0,0.0,21.281187057495117,0.0,25.238386154174805,0.0,0.0
38.21786880493164,0.0,17.151491165161133,0.0,0.0,0.0,21.210050582885742,0.0,25.286203384399414,0.0,0.0
38.160362243652344,0.0,17.161235809326172,0.0,0.0,0.0,21.26410484313965,0.0,25.259963989257812,0.0,0.0
38.42775344848633,0.0,17.112934112548828,0.0,0.0,0.0,20.998872756958008,0.0,25.37920570373535,0.0,0.0
38.28608322143555,0.0,17.138776779174805,0.0,0.0,0.0,21.144222259521484,0.0,25.316394805908203,0.0,0.0
38.150386810302734,0.0,17.16301155090332,0.0,0.0,0.0,21.273256301879883,0.0,25.25546646118164,0.0,0.0
38.1946907043457,0.0,17.155147552490234,0.0,0.0,0.0,21.232202529907227,0.0,25.27543830871582,0.0,0.0
38.53641891479492,0.0,17.09272003173828,0.0,0.0,0.0,20.879783630371094,0.0,25.426774978637695,0.0,0.0
38.438690185546875,0.0,17.110897064208984,0.0,0.0,0.0,20.987207412719727,0.0,25.38399314880371,0.0,0.0
38.32131576538086,0.0,17.13240623474121,0.0,0.0,0.0,21.10910415649414,0.0,25.33209991455078,0.0,0.0
38.54945373535156,0.0,17.08475112915039,0.0,0.0,0.0,20.858182907104492,0.0,25.428930282592773,0.0,0.0
38.44243621826172,0.0,17.110652923583984,0.0,0.0,0.0,20.982898712158203,0.0,25.385955810546875,0.0,0.0
38.300750732421875,0.0,17.136152267456055,0.0,0.0,0.0,21.129669189453125,0.0,25.322946548461914,0.0,0.0
38.16511535644531,0.0,17.16048240661621,0.0,0.0,0.0,21.25967025756836,0.0,25.262163162231445,0.0,0.0
38.20939254760742,0.0,17.15256118774414,0.0,0.0,0.0,21.21832275390625,0.0,25.282066345214844,0.0,0.0
38.55098342895508,0.0,17.090028762817383,0.0,0.0,0.0,20.86327362060547,0.0,25.43313217163086,0.0,0.0
38.45328903198242,0.0,17.108230590820312,0.0,0.0,0.0,20.97147560119629,0.0,25.390432357788086,0.0,0.0
38.33601760864258,0.0,17.13005828857422,0.0,0.0,0.0,21.094051361083984,0.0,25.33885955810547,0.0,0.0
38.564022064208984,0.0,17.082082748413086,0.0,0.0,0.0,20.841522216796875,0.0,25.43531036376953,0.0,0.0
38.47111511230469,0.0,17.115995407104492,0.0,0.0,0.0,20.91998863220215,0.0,25.404216766357422,0.0,0.0
38.22761917114258,0.0,17.219741821289062,0.0,0.0,0.0,21.111310958862305,0.0,25.32485580444336,0.0,0.0
38.06741714477539,0.0,17.25895881652832,0.0,0.0,0.0,21.273550033569336,0.0,25.261201858520508,0.0,0.0
37.973304748535156,0.0,17.274940490722656,0.0,0.0,0.0,21.355209350585938,0.0,25.218963623046875,0.0,0.0
37.97651672363281,0.0,17.2744140625,0.0,0.0,0.0,21.352489471435547,0.0,25.22041893005371,0.0,0.0
37.94622802734375,0.0,17.279577255249023,0.0,0.0,0.0,21.377838134765625,0.0,25.206815719604492,0.0,0.0
38.29753875732422,0.0,17.21744155883789,0.0,0.0,0.0,21.055255889892578,0.0,25.36203956604004,0.0,0.0
38.40140151977539,0.0,17.198373794555664,0.0,0.0,0.0,20.9472713470459,0.0,25.4069766998291,0.0,0.0
38.29904556274414,0.0,17.217166900634766,0.0,0.0,0.0,21.053728103637695,0.0,25.36269187927246,0.0,0.0
38.32024383544922,0.0,17.213289260864258,0.0,0.0,0.0,21.032163619995117,0.0,25.37190055847168,0.0,0.0
38.015525817871094,0.0,17.259103775024414,0.0,0.0,0.0,21.309490203857422,0.0,25.232080459594727,0.0,0.0
38.2888298034668,0.0,17.21611213684082,0.0,0.0,0.0,21.043315887451172,0.0,25.355220794677734,0.0,0.0
38.12899398803711,0.0,17.25588607788086,0.0,0.0,0.0,21.21058464050293,0.0,25.292417526245117,0.0,0.0
38.035072326660156,0.0,17.271997451782227,0.0,0.0,0.0,21.295188903808594,0.0,25.25057029724121,0.0,0.0
38.038272857666016,0.0,17.27147674560547,0.0,0.0,0.0,21.29236602783203,0.0,25.252017974853516,0.0,0.0
38.008052825927734,0.0,17.276695251464844,0.0,0.0,0.0,21.318632125854492,0.0,25.23855209350586,0.0,0.0
38.35868453979492,0.0,17.214031219482422,0.0,0.0,0.0,20.984785079956055,0.0,25.392282485961914,0.0,0.0
37.943519592285156,0.0,17.287778854370117,0.0,0.0,0.0,21.373178482055664,0.0,25.209699630737305,0.0,0.0
38.36018371582031,0.0,17.213706970214844,0.0,0.0,0.0,20.983245849609375,0.0,25.39289093017578,0.0,0.0
38.38134002685547,0.0,17.20979881286621,0.0,0.0,0.0,20.960966110229492,0.0,25.40200424194336,0.0,0.0
38.07720184326172,0.0,17.256105422973633,0.0,0.0,0.0,21.24808692932129,0.0,25.263591766357422,0.0,0.0
38.3458366394043,0.0,17.11722755432129,0.0,0.0,0.0,21.071022033691406,0.0,25.335947036743164,0.0,0.0
38.18608474731445,0.0,17.15700340270996,0.0,0.0,0.0,21.240070343017578,0.0,25.271848678588867,0.0,0.0
38.60939025878906,0.0,17.078907012939453,0.0,0.0,0.0,20.796005249023438,0.0,25.458433151245117,0.0,0.0
38.612552642822266,0.0,17.0783634185791,0.0,0.0,0.0,20.79227066040039,0.0,25.459842681884766,0.0,0.0
38.58277893066406,0.0,17.08392906188965,0.0,0.0,0.0,20.82693099975586,0.0,25.446910858154297,0.0,0.0
38.41563034057617,0.0,17.1151123046875,0.0,0.0,0.0,21.01176643371582,0.0,25.373859405517578,0.0,0.0
38.519248962402344,0.0,17.0958251953125,0.0,0.0,0.0,20.89910316467285,0.0,25.419254302978516,0.0,0.0
38.41712951660156,0.0,17.114791870117188,0.0,0.0,0.0,21.01021385192871,0.0,25.37448501586914,0.0,0.0
38.43827819824219,0.0,17.11090660095215,0.0,0.0,0.0,20.987668991088867,0.0,25.38381004333496,0.0,0.0
38.134342193603516,0.0,17.157249450683594,0.0,0.0,0.0,21.278076171875,0.0,25.242353439331055,0.0,0.0
38.14302062988281,0.0,17.14431381225586,0.0,0.0,0.0,21.27558708190918,0.0,25.239761352539062,0.0,0.0
38.501102447509766,0.0,17.090539932250977,0.0,0.0,0.0,20.928171157836914,0.0,25.407140731811523,0.0,0.0
38.40807342529297,0.0,17.107318878173828,0.0,0.0,0.0,21.028778076171875,0.0,25.365863800048828,0.0,0.0
38.41124725341797,0.0,17.106773376464844,0.0,0.0,0.0,21.02541160583496,0.0,25.36728858947754,0.0,0.0
38.38132095336914,0.0,17.11223030090332,0.0,0.0,0.0,21.05671501159668,0.0,25.354022979736328,0.0,0.0
38.213260650634766,0.0,17.14263153076172,0.0,0.0,0.0,21.223302841186523,0.0,25.278919219970703,0.0,0.0
38.317466735839844,0.0,17.123882293701172,0.0,0.0,0.0,21.121814727783203,0.0,25.32563018798828,0.0,0.0
38.21476745605469,0.0,17.142349243164062,0.0,0.0,0.0,21.221879959106445,0.0,25.279590606689453,0.0,0.0
38.23603439331055,0.0,17.13852310180664,0.0,0.0,0.0,21.201635360717773,0.0,25.289142608642578,0.0,0.0
38.4498405456543,0.0,17.091251373291016,0.0,0.0,0.0,20.97407341003418,0.0,25.37883758544922,0.0,0.0
38.53745651245117,0.0,17.082393646240234,0.0,0.0,0.0,20.864643096923828,0.0,25.42083740234375,0.0,0.0
38.378448486328125,0.0,17.12234115600586,0.0,0.0,0.0,21.050491333007812,0.0,25.357728958129883,0.0,0.0
38.28512191772461,0.0,17.138883590698242,0.0,0.0,0.0,21.145198822021484,0.0,25.31595230102539,0.0,0.0
38.28831100463867,0.0,17.138357162475586,0.0,0.0,0.0,21.142024993896484,0.0,25.317407608032227,0.0,0.0
38.25828552246094,0.0,17.143718719482422,0.0,0.0,0.0,21.171483993530273,0.0,25.30396270751953,0.0,0.0
38.60691452026367,0.0,17.079992294311523,0.0,0.0,0.0,20.798471450805664,0.0,25.457794189453125,0.0,0.0
38.31047821044922,0.0,17.148052215576172,0.0,0.0,0.0,21.107154846191406,0.0,25.3344783782959,0.0,0.0
38.216922760009766,0.0,17.16411781311035,0.0,0.0,0.0,21.19910430908203,0.0,25.2922420501709,0.0,0.0
38.220096588134766,0.0,17.163497924804688,0.0,0.0,0.0,21.19610023498535,0.0,25.293628692626953,0.0,0.0
38.19002914428711,0.0,17.16887092590332,0.0,0.0,0.0,21.22456169128418,0.0,25.28016471862793,0.0,0.0
38.53913879394531,0.0,17.105052947998047,0.0,0.0,0.0,20.863691329956055,0.0,25.43418312072754,0.0,0.0
38.12582015991211,0.0,17.18020248413086,0.0,0.0,0.0,21.283769607543945,0.0,25.251262664794922,0.0,0.0
38.5406379699707,0.0,17.104759216308594,0.0,0.0,0.0,20.862003326416016,0.0,25.434825897216797,0.0,0.0
38.56171417236328,0.0,17.100780487060547,0.0,0.0,0.0,20.838016510009766,0.0,25.443941116333008,0.0,0.0
38.258872985839844,0.0,17.148107528686523,0.0,0.0,0.0,21.1486759185791,0.0,25.305301666259766,0.0,0.0
38.19442367553711,0.0,17.156356811523438,0.0,0.0,0.0,21.231821060180664,0.0,25.276195526123047,0.0,0.0
38.60833740234375,0.0,17.079303741455078,0.0,0.0,0.0,20.797103881835938,0.0,25.458106994628906,0.0,0.0
38.62950134277344,0.0,17.07596778869629,0.0,0.0,0.0,20.7717342376709,0.0,25.467742919921875,0.0,0.0
38.32716751098633,0.0,17.123746871948242,0.0,0.0,0.0,21.092609405517578,0.0,25.329744338989258,0.0,0.0
38.603694915771484,0.0,17.078710556030273,0.0,0.0,0.0,20.782262802124023,0.0,25.456016540527344,0.0,0.0
38.47941207885742,0.0,17.103866577148438,0.0,0.0,0.0,20.942773818969727,0.0,25.402244567871094,0.0,0.0
38.380393981933594,0.0,17.121578216552734,0.0,0.0,0.0,21.048736572265625,0.0,25.358253479003906,0.0,0.0
38.16093826293945,0.0,17.16115379333496,0.0,0.0,0.0,21.263565063476562,0.0,25.260242462158203,0.0,0.0
38.250999450683594,0.0,17.145090103149414,0.0,0.0,0.0,21.17852210998535,0.0,25.300718307495117,0.0,0.0
38.62172317504883,0.0,17.076679229736328,0.0,0.0,0.0,20.781482696533203,0.0,25.463796615600586,0.0,0.0
38.53145217895508,0.0,17.093645095825195,0.0,0.0,0.0,20.885366439819336,0.0,25.424610137939453,0.0,0.0
38.287025451660156,0.0,17.13860511779785,0.0,0.0,0.0,21.14329719543457,0.0,25.316818237304688,0.0,0.0
38.517616271972656,0.0,17.096254348754883,0.0,0.0,0.0,20.900867462158203,0.0,25.418582916259766,0.0,0.0
38.56695556640625,0.0,17.08698844909668,0.0,0.0,0.0,20.8450927734375,0.0,25.44005012512207,0.0,0.0
38.33824920654297,0.0,17.122028350830078,0.0,0.0,0.0,21.083250045776367,0.0,25.33479118347168,0.0,0.0
38.61668395996094,0.0,17.06717300415039,0.0,0.0,0.0,20.773534774780273,0.0,25.455045700073242,0.0,0.0
38.215450286865234,0.0,17.971736907958984,0.0,0.0,0.0,20.509456634521484,0.0,23.468353271484375,0.0,0.0
38.010040283203125,0.0,17.994876861572266,0.0,0.0,0.0,20.706527709960938,0.0,23.335262298583984,0.0,0.0
38.303565979003906,0.0,17.95465087890625,0.0,0.0,0.0,20.422330856323242,0.0,23.52118682861328,0.0,0.0
38.02375411987305,0.0,17.993091583251953,0.0,0.0,0.0,20.694238662719727,0.0,23.344024658203125,0.0,0.0
38.2563591003418,0.0,17.961410522460938,0.0,0.0,0.0,20.471097946166992,0.0,23.491539001464844,0.0,0.0
38.08018112182617,0.0,17.198118209838867,0.0,0.0,0.0,21.038908004760742,0.0,23.271316528320312,0.0,0.0
38.148372650146484,0.0,17.976472854614258,0.0,0.0,0.0,20.578163146972656,0.0,23.42336082458496,0.0,0.0
37.81938552856445,0.0,18.018627166748047,0.0,0.0,0.0,20.86799430847168,0.0,23.212635040283203,0.0,0.0
38.602264404296875,0.0,17.12082862854004,0.0,0.0,0.0,20.577835083007812,0.0,23.595741271972656,0.0,0.0
37.83971405029297,0.0,18.016220092773438,0.0,0.0,0.0,20.851579666137695,0.0,23.225793838500977,0.0,0.0
38.03319549560547,0.0,17.9918212890625,0.0,0.0,0.0,20.68574333190918,0.0,23.35003662109375,0.0,0.0
38.581661224365234,0.0,17.124113082885742,0.0,0.0,0.0,20.598657608032227,0.0,23.58319854736328,0.0,0.0
37.9625244140625,0.0,18.000972747802734,0.0,0.0,0.0,20.748416900634766,0.0,23.304821014404297,0.0,0.0
38.1763916015625,0.0,17.97256851196289,0.0,0.0,0.0,20.551013946533203,0.0,23.441068649291992,0.0,0.0
38.56102752685547,0.0,17.12734031677246,0.0,0.0,0.0,20.61930274963379,0.0,23.57059097290039,0.0,0.0
37.77054214477539,0.0,17.768234252929688,0.0,0.0,0.0,21.056852340698242,0.0,23.323747634887695,0.0,0.0
38.54038619995117,0.0,17.130651473999023,0.0,0.0,0.0,20.639680862426758,0.0,23.558012008666992,0.0,0.0
38.494163513183594,0.0,17.10209846496582,0.0,0.0,0.0,20.92591094970703,0.0,25.409395217895508,0.0,0.0
38.39503479003906,0.0,17.1190128326416,0.0,0.0,0.0,21.033388137817383,0.0,25.36480712890625,0.0,0.0
38.1756591796875,0.0,17.15860366821289,0.0,0.0,0.0,21.249914169311523,0.0,25.26691436767578,0.0,0.0
38.26567077636719,0.0,17.142465591430664,0.0,0.0,0.0,21.164241790771484,0.0,25.307281494140625,0.0,0.0
38.119483947753906,0.0,17.16847038269043,0.0,0.0,0.0,21.3012752532959,0.0,25.241485595703125,0.0,0.0
38.546024322509766,0.0,17.090940475463867,0.0,0.0,0.0,20.868906021118164,0.0,25.43096351623535,0.0,0.0
38.30168914794922,0.0,17.135995864868164,0.0,0.0,0.0,21.12872314453125,0.0,25.323375701904297,0.0,0.0
38.53218460083008,0.0,17.09354019165039,0.0,0.0,0.0,20.8845272064209,0.0,25.42494010925293,0.0,0.0
38.58212661743164,0.0,17.0877628326416,0.0,0.0,0.0,20.825090408325195,0.0,25.449264526367188,0.0,0.0
38.3529167175293,0.0,17.119539260864258,0.0,0.0,0.0,21.068161010742188,0.0,25.341434478759766,0.0,0.0
38.166725158691406,0.0,17.235721588134766,0.0,0.0,0.0,21.166929244995117,0.0,25.301769256591797,0.0,0.0
38.389068603515625,0.0,17.2010440826416,0.0,0.0,0.0,20.960159301757812,0.0,25.40195083618164,0.0,0.0
38.1130256652832,0.0,17.250547409057617,0.0,0.0,0.0,21.232648849487305,0.0,25.281129837036133,0.0,0.0
38.268985748291016,0.0,17.22269058227539,0.0,0.0,0.0,21.083864212036133,0.0,25.349655151367188,0.0,0.0
38.18522644042969,0.0,17.237661361694336,0.0,0.0,0.0,21.16541862487793,0.0,25.312911987304688,0.0,0.0
37.99546813964844,0.0,17.2711181640625,0.0,0.0,0.0,21.3364200592041,0.0,25.228879928588867,0.0,0.0
38.1690673828125,0.0,17.240596771240234,0.0,0.0,0.0,21.18068504333496,0.0,25.305845260620117,0.0,0.0
38.0933952331543,0.0,17.254030227661133,0.0,0.0,0.0,21.250459671020508,0.0,25.2724552154541,0.0,0.0
38.01331329345703,0.0,17.268001556396484,0.0,0.0,0.0,21.321130752563477,0.0,25.23682975769043,0.0,0.0
38.104793548583984,0.0,17.24151039123535,0.0,0.0,0.0,21.22797203063965,0.0,25.270523071289062,0.0,0.0
38.2271614074707,0.0,17.227304458618164,0.0,0.0,0.0,21.10452651977539,0.0,25.328317642211914,0.0,0.0
37.931026458740234,0.0,17.290361404418945,0.0,0.0,0.0,21.383298873901367,0.0,25.204429626464844,0.0,0.0
38.17450714111328,0.0,17.24738311767578,0.0,0.0,0.0,21.168262481689453,0.0,25.312129974365234,0.0,0.0
38.33016586303711,0.0,17.21924591064453,0.0,0.0,0.0,21.014413833618164,0.0,25.37995147705078,0.0,0.0
38.2465705871582,0.0,17.234405517578125,0.0,0.0,0.0,21.098684310913086,0.0,25.3436222076416,0.0,0.0
38.057186126708984,0.0,17.268131256103516,0.0,0.0,0.0,21.27573013305664,0.0,25.260379791259766,0.0,0.0
38.2841911315918,0.0,17.1284122467041,0.0,0.0,0.0,21.132925033569336,0.0,25.308452606201172,0.0,0.0
38.50694274902344,0.0,17.098535537719727,0.0,0.0,0.0,20.91253089904785,0.0,25.4141788482666,0.0,0.0
38.2315673828125,0.0,17.14848518371582,0.0,0.0,0.0,21.197275161743164,0.0,25.29198455810547,0.0,0.0
38.38713073730469,0.0,17.12034797668457,0.0,0.0,0.0,21.04170799255371,0.0,25.36128044128418,0.0,0.0
38.303592681884766,0.0,17.135536193847656,0.0,0.0,0.0,21.126888275146484,0.0,25.324188232421875,0.0,0.0
38.11433410644531,0.0,17.169275283813477,0.0,0.0,0.0,21.305953979492188,0.0,25.2391300201416,0.0,0.0
38.2874641418457,0.0,17.138444900512695,0.0,0.0,0.0,21.142894744873047,0.0,25.31699562072754,0.0,0.0
38.21199035644531,0.0,17.15203285217285,0.0,0.0,0.0,21.21589469909668,0.0,25.283231735229492,0.0,0.0
38.59841537475586,0.0,17.061290740966797,0.0,0.0,0.0,20.804468154907227,0.0,25.442584991455078,0.0,0.0
38.305091857910156,0.0,17.126480102539062,0.0,0.0,0.0,21.133970260620117,0.0,25.320363998413086,0.0,0.0
38.54619598388672,0.0,17.081687927246094,0.0,0.0,0.0,20.878055572509766,0.0,25.42655372619629,0.0,0.0
38.184593200683594,0.0,17.147737503051758,0.0,0.0,0.0,21.250207901000977,0.0,25.2659912109375,0.0,0.0
38.61764144897461,0.0,17.068260192871094,0.0,0.0,0.0,20.795766830444336,0.0,25.4576473236084,0.0,0.0
38.42997360229492,0.0,17.103317260742188,0.0,0.0,0.0,21.00558090209961,0.0,25.37556266784668,0.0,0.0
38.60163879394531,0.0,17.07127571105957,0.0,0.0,0.0,20.814455032348633,0.0,25.450700759887695,0.0,0.0
38.52677536010742,0.0,17.08531951904297,0.0,0.0,0.0,20.899906158447266,0.0,25.41806983947754,0.0,0.0
38.44761276245117,0.0,17.100055694580078,0.0,0.0,0.0,20.986722946166992,0.0,25.383337020874023,0.0,0.0
38.53810119628906,0.0,17.072858810424805,0.0,0.0,0.0,20.874351501464844,0.0,25.41636848449707,0.0,0.0
38.408172607421875,0.0,17.118803024291992,0.0,0.0,0.0,20.993579864501953,0.0,25.370140075683594,0.0,0.0
38.11338806152344,0.0,17.182817459106445,0.0,0.0,0.0,21.29476547241211,0.0,25.245969772338867,0.0,0.0
38.355709075927734,0.0,17.138967514038086,0.0,0.0,0.0,21.061721801757812,0.0,25.35386848449707,0.0,0.0
38.51073455810547,0.0,17.110382080078125,0.0,0.0,0.0,20.895597457885742,0.0,25.42185401916504,0.0,0.0
38.42747116088867,0.0,17.12579345703125,0.0,0.0,0.0,20.986515045166016,0.0,25.385456085205078,0.0,0.0
38.23892593383789,0.0,17.16014862060547,0.0,0.0,0.0,21.178024291992188,0.0,25.302051544189453,0.0,0.0
38.411407470703125,0.0,17.128772735595703,0.0,0.0,0.0,21.00359535217285,0.0,25.3784122467041,0.0,0.0
38.33620071411133,0.0,17.142532348632812,0.0,0.0,0.0,21.081668853759766,0.0,25.34525489807129,0.0,0.0
38.25665283203125,0.0,17.156940460205078,0.0,0.0,0.0,21.16085433959961,0.0,25.309938430786133,0.0,0.0
38.347564697265625,0.0,17.130062103271484,0.0,0.0,0.0,21.05754852294922,0.0,25.343435287475586,0.0,0.0
38.47605514526367,0.0,17.093374252319336,0.0,0.0,0.0,20.933244705200195,0.0,25.393590927124023,0.0,0.0
38.181800842285156,0.0,17.157806396484375,0.0,0.0,0.0,21.244056701660156,0.0,25.26993179321289,0.0,0.0
38.423675537109375,0.0,17.113603591918945,0.0,0.0,0.0,21.003250122070312,0.0,25.37737464904785,0.0,0.0
38.57845687866211,0.0,17.084819793701172,0.0,0.0,0.0,20.831867218017578,0.0,25.44507598876953,0.0,0.0
38.495323181152344,0.0,17.100330352783203,0.0,0.0,0.0,20.925643920898438,0.0,25.40882110595703,0.0,0.0
38.30708694458008,0.0,17.134910583496094,0.0,0.0,0.0,21.123397827148438,0.0,25.325740814208984,0.0,0.0
38.47927474975586,0.0,17.10331916809082,0.0,0.0,0.0,20.943275451660156,0.0,25.401798248291016,0.0,0.0
38.404205322265625,0.0,17.117210388183594,0.0,0.0,0.0,21.023832321166992,0.0,25.368806838989258,0.0,0.0
38.32478713989258,0.0,17.131702423095703,0.0,0.0,0.0,21.105640411376953,0.0,25.3336181640625,0.0,0.0
38.415550231933594,0.0,17.104745864868164,0.0,0.0,0.0,20.999216079711914,0.0,25.367027282714844,0.0,0.0
38.13233947753906,0.0,17.16726303100586,0.0,0.0,0.0,21.28913116455078,0.0,25.248132705688477,0.0,0.0
38.223480224609375,0.0,17.140108108520508,0.0,0.0,0.0,21.192340850830078,0.0,25.28175163269043,0.0,0.0
38.23060989379883,0.0,17.23830795288086,0.0,0.0,0.0,21.11375617980957,0.0,25.337406158447266,0.0,0.0
38.1549186706543,0.0,17.250940322875977,0.0,0.0,0.0,21.186664581298828,0.0,25.303577423095703,0.0,0.0
38.07499694824219,0.0,17.26500129699707,0.0,0.0,0.0,21.25987434387207,0.0,25.268268585205078,0.0,0.0
38.16630172729492,0.0,17.238372802734375,0.0,0.0,0.0,21.163740158081055,0.0,25.301671981811523,0.0,0.0
38.2747917175293,0.0,17.973461151123047,0.0,0.0,0.0,20.44240951538086,0.0,23.51145362854004,0.0,0.0
37.926509857177734,0.0,18.00547218322754,0.0,0.0,0.0,20.77945327758789,0.0,23.28166961669922,0.0,0.0
38.27043151855469,0.0,17.95942497253418,0.0,0.0,0.0,20.456682205200195,0.0,23.500398635864258,0.0,0.0
38.0828857421875,0.0,17.98525619506836,0.0,0.0,0.0,20.640182495117188,0.0,23.3817195892334,0.0,0.0
38.2935676574707,0.0,17.95612335205078,0.0,0.0,0.0,20.432754516601562,0.0,23.51493263244629,0.0,0.0
38.517147064208984,0.0,17.13426971435547,0.0,0.0,0.0,20.662399291992188,0.0,23.543773651123047,0.0,0.0
38.11183547973633,0.0,17.981365203857422,0.0,0.0,0.0,20.61306381225586,0.0,23.400131225585938,0.0,0.0
37.81089782714844,0.0,18.0196590423584,0.0,0.0,0.0,20.87478256225586,0.0,23.207151412963867,0.0,0.0
38.496421813964844,0.0,17.137414932250977,0.0,0.0,0.0,20.682458877563477,0.0,23.53101348876953,0.0,0.0
38.14540481567383,0.0,17.976871490478516,0.0,0.0,0.0,20.58104133605957,0.0,23.421470642089844,0.0,0.0
38.01105880737305,0.0,17.994720458984375,0.0,0.0,0.0,20.70565414428711,0.0,23.335891723632812,0.0,0.0
38.475685119628906,0.0,17.14061737060547,0.0,0.0,0.0,20.70225715637207,0.0,23.51827049255371,0.0,0.0
38.09297561645508,0.0,17.983951568603516,0.0,0.0,0.0,20.63076400756836,0.0,23.388166427612305,0.0,0.0
38.15922164916992,0.0,17.974977493286133,0.0,0.0,0.0,20.56770896911621,0.0,23.430219650268555,0.0,0.0
37.75838851928711,0.0,17.77052879333496,0.0,0.0,0.0,21.067214965820312,0.0,23.31640625,0.0,0.0
38.44453048706055,0.0,17.145404815673828,0.0,0.0,0.0,20.731586456298828,0.0,23.499088287353516,0.0,0.0
38.42036437988281,0.0,17.149171829223633,0.0,0.0,0.0,20.753942489624023,0.0,23.48422622680664,0.0,0.0
38.54283905029297,0.0,17.081090927124023,0.0,0.0,0.0,20.85877227783203,0.0,25.422943115234375,0.0,0.0
38.208251953125,0.0,17.153202056884766,0.0,0.0,0.0,21.21917724609375,0.0,25.281879425048828,0.0,0.0
38.328460693359375,0.0,17.13109016418457,0.0,0.0,0.0,21.10191535949707,0.0,25.335262298583984,0.0,0.0
38.42506790161133,0.0,17.11345672607422,0.0,0.0,0.0,21.001724243164062,0.0,25.378034591674805,0.0,0.0
38.30465316772461,0.0,17.13541030883789,0.0,0.0,0.0,21.125808715820312,0.0,25.324668884277344,0.0,0.0
38.250633239746094,0.0,17.14516830444336,0.0,0.0,0.0,21.17887306213379,0.0,25.300559997558594,0.0,0.0
38.339317321777344,0.0,17.129119873046875,0.0,0.0,0.0,21.09090805053711,0.0,25.340087890625,0.0,0.0
38.171234130859375,0.0,17.159317016601562,0.0,0.0,0.0,21.25406837463379,0.0,25.26487159729004,0.0,0.0
38.179710388183594,0.0,17.15781593322754,0.0,0.0,0.0,21.246198654174805,0.0,25.268695831298828,0.0,0.0
38.39360046386719,0.0,17.119197845458984,0.0,0.0,0.0,21.034948348999023,0.0,25.36412239074707,0.0,0.0
38.46990203857422,0.0,17.098743438720703,0.0,0.0,0.0,20.945659637451172,0.0,25.393577575683594,0.0,0.0
38.55738067626953,0.0,17.078266143798828,0.0,0.0,0.0,20.84229850769043,0.0,25.429210662841797,0.0,0.0
38.22294616699219,0.0,17.150592803955078,0.0,0.0,0.0,21.2052059173584,0.0,25.288484573364258,0.0,0.0
